date,股票代码,open,close,high,low,volume
,,AAPL,AAPL,AAPL,AAPL,AAPL
2025-08-14 13:30:00+00:00,AAPL,234.05499267578125,233.90499877929688,235.11000061035156,232.88999938964844,9601048
2025-08-14 13:45:00+00:00,AAPL,233.88999938964844,233.41000366210938,234.60960388183594,233.2498016357422,2159523
2025-08-14 14:00:00+00:00,AAPL,233.39500427246094,231.74000549316406,233.4199981689453,231.67019653320312,2074721
2025-08-14 14:15:00+00:00,AAPL,231.77000427246094,232.2100067138672,232.3300018310547,231.72999572753906,2217649
2025-08-14 14:30:00+00:00,AAPL,232.2050018310547,232.09060668945312,232.4600067138672,231.82769775390625,1610891
2025-08-14 14:45:00+00:00,AAPL,232.10000610351562,231.64999389648438,232.35000610351562,231.5449981689453,1407636
2025-08-14 15:00:00+00:00,AAPL,231.65499877929688,231.1199951171875,231.7100067138672,230.85000610351562,1921816
2025-08-14 15:15:00+00:00,AAPL,231.11000061035156,231.74020385742188,231.83999633789062,231.08999633789062,1684333
2025-08-14 15:30:00+00:00,AAPL,231.75,231.22999572753906,232.2949981689453,231.22000122070312,1274990
2025-08-14 15:45:00+00:00,AAPL,231.1999969482422,231.32000732421875,231.59500122070312,230.91000366210938,1189236
2025-08-14 16:00:00+00:00,AAPL,231.3249969482422,231.44000244140625,231.6999969482422,231.30999755859375,1002420
2025-08-14 16:15:00+00:00,AAPL,231.44000244140625,232.00999450683594,232.14959716796875,231.42999267578125,857051
2025-08-14 16:30:00+00:00,AAPL,232.02999877929688,232.08999633789062,232.281494140625,231.9687957763672,570739
2025-08-14 16:45:00+00:00,AAPL,232.08279418945312,232.4906005859375,232.5399932861328,232.02000427246094,791104
2025-08-14 17:00:00+00:00,AAPL,232.4949951171875,232.7100067138672,232.89999389648438,232.47999572753906,958706
2025-08-14 17:15:00+00:00,AAPL,232.6999969482422,232.92730712890625,233.13999938964844,232.69020080566406,888824
2025-08-14 17:30:00+00:00,AAPL,232.92999267578125,233.0,233.0399932861328,232.86000061035156,1335631
2025-08-14 17:45:00+00:00,AAPL,232.981201171875,232.7050018310547,233.1300048828125,232.45840454101562,806003
2025-08-14 18:00:00+00:00,AAPL,232.72500610351562,232.52000427246094,232.74000549316406,232.44009399414062,741429
2025-08-14 18:15:00+00:00,AAPL,232.52999877929688,232.72999572753906,232.8000030517578,232.32000732421875,751156
2025-08-14 18:30:00+00:00,AAPL,232.7100067138672,232.58999633789062,232.72999572753906,232.44000244140625,883682
2025-08-14 18:45:00+00:00,AAPL,232.58999633789062,232.99000549316406,233.3699951171875,232.5399932861328,1154091
2025-08-14 19:00:00+00:00,AAPL,232.9893035888672,233.09910583496094,233.44000244140625,232.92979431152344,1156003
2025-08-14 19:15:00+00:00,AAPL,233.11000061035156,232.94500732421875,233.49000549316406,232.8800048828125,1329402
2025-08-14 19:30:00+00:00,AAPL,232.92999267578125,233.0,233.07989501953125,232.69000244140625,1538872
2025-08-14 19:45:00+00:00,AAPL,233.00999450683594,232.8300018310547,233.50999450683594,232.72999572753906,3003671
2025-08-15 13:30:00+00:00,AAPL,233.72999572753906,232.86000061035156,234.22140502929688,232.80999755859375,6893584
2025-08-15 13:45:00+00:00,AAPL,232.8300018310547,232.05999755859375,233.0800018310547,231.8000030517578,1736168
2025-08-15 14:00:00+00:00,AAPL,232.0,232.25,232.41659545898438,231.5500946044922,1636734
2025-08-15 14:15:00+00:00,AAPL,232.27000427246094,232.1699981689453,232.68499755859375,232.05999755859375,1336796
