date,股票代码,open,close,high,low,volume
,,AMZN,AMZN,AMZN,AMZN,AMZN
2025-08-14 13:30:00+00:00,AMZN,227.39999389648438,230.4600067138672,230.48989868164062,227.02000427246094,10483667
2025-08-14 13:45:00+00:00,AMZN,230.47000122070312,230.1999969482422,230.47000122070312,229.0399932861328,3239691
2025-08-14 14:00:00+00:00,AMZN,230.1999969482422,228.63999938964844,230.49000549316406,228.58999633789062,2609097
2025-08-14 14:15:00+00:00,AMZN,228.63999938964844,229.3350067138672,229.72999572753906,228.52000427246094,1736804
2025-08-14 14:30:00+00:00,AMZN,229.3341064453125,229.4788055419922,229.52499389648438,228.56500244140625,1354750
2025-08-14 14:45:00+00:00,AMZN,229.4550018310547,229.9199981689453,230.05499267578125,229.27000427246094,1692062
2025-08-14 15:00:00+00:00,AMZN,229.92999267578125,229.1699981689453,230.10000610351562,228.94000244140625,1374618
2025-08-14 15:15:00+00:00,AMZN,229.1699981689453,228.6009979248047,229.39990234375,228.25,1575955
2025-08-14 15:30:00+00:00,AMZN,228.61000061035156,229.0500030517578,229.15499877929688,228.50999450683594,1081120
2025-08-14 15:45:00+00:00,AMZN,229.0399932861328,229.77999877929688,229.89999389648438,228.9499969482422,1158607
2025-08-14 16:00:00+00:00,AMZN,229.79200744628906,230.14500427246094,230.2899932861328,229.55999755859375,1609599
2025-08-14 16:15:00+00:00,AMZN,230.13999938964844,230.4550018310547,231.6300048828125,230.1300048828125,2782509
2025-08-14 16:30:00+00:00,AMZN,230.44000244140625,230.8972930908203,230.89999389648438,230.41000366210938,874969
2025-08-14 16:45:00+00:00,AMZN,230.90499877929688,231.5998992919922,231.72000122070312,230.7375030517578,1230485
2025-08-14 17:00:00+00:00,AMZN,231.58999633789062,231.66000366210938,231.71499633789062,231.08999633789062,1409833
2025-08-14 17:15:00+00:00,AMZN,231.66000366210938,232.14999389648438,232.18499755859375,231.49000549316406,1189531
2025-08-14 17:30:00+00:00,AMZN,232.164306640625,232.28500366210938,232.30499267578125,231.89999389648438,1586292
2025-08-14 17:45:00+00:00,AMZN,232.2899932861328,232.95089721679688,233.02999877929688,232.08999633789062,2612904
2025-08-14 18:00:00+00:00,AMZN,232.9600067138672,232.36000061035156,233.10499572753906,232.32000732421875,1997780
2025-08-14 18:15:00+00:00,AMZN,232.38999938964844,232.47000122070312,232.83999633789062,232.1903076171875,1667980
2025-08-14 18:30:00+00:00,AMZN,232.4600067138672,232.52000427246094,232.60000610351562,232.24000549316406,1266707
2025-08-14 18:45:00+00:00,AMZN,232.52000427246094,231.63499450683594,232.52999877929688,231.5399932861328,1139569
2025-08-14 19:00:00+00:00,AMZN,231.63499450683594,231.8699951171875,232.06939697265625,231.50999450683594,1376015
2025-08-14 19:15:00+00:00,AMZN,231.8699951171875,231.3699951171875,232.0399932861328,231.0583953857422,1747859
2025-08-14 19:30:00+00:00,AMZN,231.3800048828125,231.4779052734375,231.60000610351562,231.0800018310547,1873281
2025-08-14 19:45:00+00:00,AMZN,231.47999572753906,230.88999938964844,231.6300048828125,230.88999938964844,3944878
2025-08-15 13:30:00+00:00,AMZN,232.5,231.92999267578125,234.05999755859375,231.30999755859375,8490893
2025-08-15 13:45:00+00:00,AMZN,231.9199981689453,231.67999267578125,232.3000030517578,231.2100067138672,1996578
2025-08-15 14:00:00+00:00,AMZN,231.66000366210938,232.2899932861328,232.68519592285156,231.25,1680241
2025-08-15 14:15:00+00:00,AMZN,232.29139709472656,232.2301025390625,232.58999633789062,231.8000030517578,1349494
2025-08-15 14:30:00+00:00,AMZN,232.25,231.94000244140625,232.4398956298828,231.8000030517578,1205322
2025-08-15 14:45:00+00:00,AMZN,231.93499755859375,231.4499969482422,231.97999572753906,231.27000427246094,1112301
2025-08-15 15:00:00+00:00,AMZN,231.4199981689453,231.69000244140625,231.83740234375,231.27589416503906,1009485
2025-08-15 15:15:00+00:00,AMZN,231.67999267578125,231.39999389648438,232.0,231.3800048828125,1089769
2025-08-15 15:30:00+00:00,AMZN,231.3300018310547,230.4199981689453,231.36000061035156,230.36000061035156,1483452
2025-08-15 15:45:00+00:00,AMZN,230.40499877929688,230.63999938964844,230.99000549316406,230.36000061035156,855519
2025-08-15 16:00:00+00:00,AMZN,230.6199951171875,230.52000427246094,230.66000366210938,230.2100067138672,897250
2025-08-15 16:15:00+00:00,AMZN,230.47999572753906,230.00999450683594,230.47999572753906,229.8070068359375,961101
2025-08-15 16:30:00+00:00,AMZN,230.00999450683594,230.1114044189453,230.4199981689453,229.91000366210938,629988
2025-08-15 16:45:00+00:00,AMZN,230.11000061035156,230.5155029296875,230.52999877929688,230.085693359375,617155
2025-08-15 17:00:00+00:00,AMZN,230.5,230.2449951171875,230.6199951171875,230.22500610351562,681430
2025-08-15 17:15:00+00:00,AMZN,230.2449951171875,230.19000244140625,230.33999633789062,229.9499969482422,736660
2025-08-15 17:30:00+00:00,AMZN,230.19000244140625,230.56520080566406,230.7100067138672,230.1699981689453,538499
2025-08-15 17:45:00+00:00,AMZN,230.55999755859375,230.83030700683594,230.83999633789062,230.375,594533
2025-08-15 18:00:00+00:00,AMZN,230.8000030517578,230.22999572753906,231.01499938964844,230.19859313964844,846234
2025-08-15 18:15:00+00:00,AMZN,230.22999572753906,230.41000366210938,230.56930541992188,230.14999389648438,689441
2025-08-15 18:30:00+00:00,AMZN,230.39999389648438,230.298095703125,230.44500732421875,230.08999633789062,899882
2025-08-15 18:45:00+00:00,AMZN,230.2949981689453,230.49000549316406,230.5800018310547,230.23370361328125,961031
2025-08-15 19:00:00+00:00,AMZN,230.49000549316406,230.49009704589844,230.50999450683594,230.08999633789062,557608
2025-08-15 19:15:00+00:00,AMZN,230.50999450683594,230.76499938964844,230.80990600585938,230.41000366210938,707183
2025-08-15 19:30:00+00:00,AMZN,230.75999450683594,231.05999755859375,231.10000610351562,230.56500244140625,1480964
2025-08-15 19:45:00+00:00,AMZN,231.0800018310547,231.05999755859375,231.23500061035156,230.74000549316406,3172244
2025-08-18 13:30:00+00:00,AMZN,230.13999938964844,229.4499969482422,230.91000366210938,229.27000427246094,2790630
2025-08-18 13:45:00+00:00,AMZN,229.4499969482422,228.75,229.74000549316406,228.3300018310547,1834364
2025-08-18 14:00:00+00:00,AMZN,228.75,229.44000244140625,229.6199951171875,228.69000244140625,1073784
2025-08-18 14:15:00+00:00,AMZN,229.43499755859375,230.2899932861328,230.4949951171875,229.35000610351562,1037191
2025-08-18 14:30:00+00:00,AMZN,230.24000549316406,229.76319885253906,230.44219970703125,229.75,668228
2025-08-18 14:45:00+00:00,AMZN,229.7301025390625,230.50999450683594,230.5399932861328,229.35000610351562,862696
2025-08-18 15:00:00+00:00,AMZN,230.5,230.5800018310547,230.74989318847656,230.14999389648438,591796
2025-08-18 15:15:00+00:00,AMZN,230.5850067138672,230.16009521484375,230.75999450683594,230.10000610351562,611373
2025-08-18 15:30:00+00:00,AMZN,230.18499755859375,230.41000366210938,230.52999877929688,230.05999755859375,398626
2025-08-18 15:45:00+00:00,AMZN,230.40499877929688,230.36000061035156,230.58999633789062,230.25010681152344,365634
2025-08-18 16:00:00+00:00,AMZN,230.35000610351562,230.27999877929688,230.5399932861328,230.1999969482422,1071519
2025-08-18 16:15:00+00:00,AMZN,230.2548065185547,230.3000030517578,230.5800018310547,230.2548065185547,395659
2025-08-18 16:30:00+00:00,AMZN,230.3000030517578,230.1999969482422,230.3699951171875,230.00999450683594,443943
2025-08-18 16:45:00+00:00,AMZN,230.2100067138672,230.08999633789062,230.2949981689453,229.74000549316406,1008605
2025-08-18 17:00:00+00:00,AMZN,230.125,230.5449981689453,230.58859252929688,230.0800018310547,419922
2025-08-18 17:15:00+00:00,AMZN,230.56500244140625,230.8197021484375,230.86000061035156,230.52679443359375,522242
2025-08-18 17:30:00+00:00,AMZN,230.80499267578125,230.5500030517578,231.14999389648438,230.5,622837
2025-08-18 17:45:00+00:00,AMZN,230.57899475097656,230.49000549316406,230.61500549316406,230.46499633789062,268007
2025-08-18 18:00:00+00:00,AMZN,230.4783935546875,230.52000427246094,230.75999450683594,230.39999389648438,388040
2025-08-18 18:15:00+00:00,AMZN,230.52000427246094,230.60000610351562,230.7550048828125,230.5,349522
2025-08-18 18:30:00+00:00,AMZN,230.58999633789062,231.04339599609375,231.09080505371094,230.5673065185547,460053
2025-08-18 18:45:00+00:00,AMZN,231.0800018310547,231.13999938964844,231.17999267578125,230.875,611486
2025-08-18 19:00:00+00:00,AMZN,231.13999938964844,231.22000122070312,231.43980407714844,231.1199951171875,668249
2025-08-18 19:15:00+00:00,AMZN,231.22000122070312,231.3249969482422,231.3300018310547,231.05999755859375,579959
2025-08-18 19:30:00+00:00,AMZN,231.32000732421875,231.61500549316406,231.7198944091797,231.22999572753906,922033
2025-08-18 19:45:00+00:00,AMZN,231.61000061035156,231.4199981689453,231.90499877929688,231.4199981689453,1957040
2025-08-19 13:30:00+00:00,AMZN,230.1898956298828,229.0399932861328,230.52830505371094,229.02999877929688,2574440
2025-08-19 13:45:00+00:00,AMZN,229.03500366210938,229.0850067138672,229.5299072265625,228.5800018310547,1417820
2025-08-19 14:00:00+00:00,AMZN,229.07000732421875,228.8350067138672,229.5500030517578,228.64500427246094,991429
2025-08-19 14:15:00+00:00,AMZN,228.82000732421875,228.76010131835938,229.24000549316406,228.43499755859375,1160685
2025-08-19 14:30:00+00:00,AMZN,228.80999755859375,227.92120361328125,228.8699951171875,227.67999267578125,1315193
2025-08-19 14:45:00+00:00,AMZN,227.92999267578125,228.4199981689453,228.8000030517578,227.91000366210938,1367247
2025-08-19 15:00:00+00:00,AMZN,228.42999267578125,228.4600067138672,228.77999877929688,228.13009643554688,843761
2025-08-19 15:15:00+00:00,AMZN,228.47000122070312,228.72000122070312,228.8300018310547,228.33999633789062,591581
2025-08-19 15:30:00+00:00,AMZN,228.72000122070312,228.63999938964844,228.85499572753906,228.47000122070312,407790
2025-08-19 15:45:00+00:00,AMZN,228.66000366210938,229.00999450683594,229.11500549316406,228.6510009765625,547412
2025-08-19 16:00:00+00:00,AMZN,229.00999450683594,228.57000732421875,229.34910583496094,228.42010498046875,852537
2025-08-19 16:15:00+00:00,AMZN,228.57000732421875,228.55999755859375,229.11000061035156,228.50999450683594,803270
